Timestamp,Memory_Usage_%,Memory_Used_MB,Disk_Usage_%,CPU_Usage_%,Net_In_KB/s,Net_Out_KB/s,gpu_0_util_%,gpu_0_mem_used_mb,gpu_0_mem_total_mb,gpu_1_util_%,gpu_1_mem_used_mb,gpu_1_mem_total_mb,gpu_2_util_%,gpu_2_mem_used_mb,gpu_2_mem_total_mb,gpu_3_util_%,gpu_3_mem_used_mb,gpu_3_mem_total_mb
2026-04-09 13:47:45,17.21,44319.0,51.0,11.4,0,0,100,23921,49140,100,2615,49140,0,20,49140,31,27595,49140
2026-04-09 13:47:52,17.18,44255.0,51.0,8.7,0,0,100,21503,49140,100,2615,49140,0,20,49140,40,27595,49140
2026-04-09 13:47:58,17.18,44238.0,51.0,26.2,0,0,83,18530,49140,100,2615,49140,0,20,49140,3,27595,49140
2026-04-09 13:48:05,17.18,44239.0,51.0,23.4,0,0,100,23516,49140,99,2615,49140,0,20,49140,4,27597,49140
2026-04-09 13:48:11,17.18,44241.0,51.0,10.1,0,0,60,20630,49140,0,2615,49140,0,20,49140,4,27595,49140
2026-04-09 13:48:18,17.09,44025.0,51.0,16.4,0,0,100,24072,49140,0,2615,49140,0,20,49140,4,27595,49140
2026-04-09 13:48:24,17.14,44151.0,51.0,15.4,0,0,100,22990,49140,42,2615,49140,0,20,49140,3,27595,49140
2026-04-09 13:48:31,17.12,44105.0,51.0,16.9,0,0,18,18530,49140,99,2615,49140,0,20,49140,78,27597,49140
2026-04-09 13:48:37,17.11,44076.0,51.0,19.0,0,0,100,23070,49140,100,2615,49140,0,20,49140,16,27595,49140
2026-04-09 13:48:43,17.12,44103.0,51.0,9.3,0,0,100,21968,49140,0,2615,49140,0,20,49140,44,27595,49140
2026-04-09 13:48:50,17.11,44081.0,51.0,8.5,0,0,100,23762,49140,60,2615,49140,0,20,49140,15,27595,49140
2026-04-09 13:48:56,17.11,44064.0,51.0,11.3,0,0,100,22434,49140,100,2615,49140,0,20,49140,36,27595,49140
2026-04-09 13:49:03,17.11,44070.0,51.0,8.9,0,0,100,22434,49140,100,2615,49140,0,20,49140,39,27595,49140
2026-04-09 13:49:09,17.12,44089.0,51.0,9.9,0,0,100,22316,49140,100,2615,49140,0,20,49140,9,27595,49140
2026-04-09 13:49:16,17.11,44071.0,51.0,11.1,0,0,100,23516,49140,100,2615,49140,0,20,49140,8,27595,49140
2026-04-09 13:49:22,17.17,44216.0,51.0,18.2,0,0,100,18530,49140,90,2615,49140,0,20,49140,9,27595,49140
2026-04-09 13:49:29,17.16,44204.0,51.0,9.0,0,0,100,23936,49140,39,2615,49140,0,20,49140,4,27595,49140
2026-04-09 13:49:35,17.17,44225.0,51.0,16.1,0,0,100,23108,49140,100,2615,49140,0,20,49140,4,27595,49140
2026-04-09 13:49:42,17.16,44200.0,51.0,9.5,0,0,100,21622,49140,100,2615,49140,0,20,49140,11,27595,49140
2026-04-09 13:49:48,17.16,44195.0,51.0,9.2,0,0,100,23374,49140,99,2615,49140,0,20,49140,4,27595,49140
2026-04-09 13:49:54,17.17,44227.0,51.0,17.4,0,0,56,18530,49140,0,2615,49140,0,20,49140,8,27595,49140
2026-04-09 13:50:01,17.17,44213.0,51.0,17.4,0,0,100,20750,49140,0,2615,49140,0,20,49140,3,27597,49140
2026-04-09 13:50:07,17.16,44202.0,51.0,9.8,0,0,58,18530,49140,99,2615,49140,0,20,49140,3,27595,49140
2026-04-09 13:50:14,17.17,44210.0,51.0,19.8,0,0,100,23310,49140,99,2615,49140,0,20,49140,3,27595,49140
2026-04-09 13:50:20,17.15,44162.0,51.0,14.9,0,0,100,22442,49140,0,2615,49140,0,20,49140,50,27595,49140
2026-04-09 13:50:27,17.15,44184.0,51.0,9.0,0,0,100,22442,49140,15,2615,49140,0,20,49140,59,27595,49140
2026-04-09 13:50:33,17.16,44190.0,51.0,8.7,0,0,100,21788,49140,99,2615,49140,0,20,49140,8,27595,49140
2026-04-09 13:50:40,17.15,44179.0,51.0,13.2,0,0,100,23570,49140,99,2615,49140,0,20,49140,3,27595,49140
2026-04-09 13:50:46,17.15,44173.0,51.0,9.7,0,0,65,21946,49140,0,2615,49140,0,20,49140,4,27595,49140
2026-04-09 13:50:53,17.17,44211.0,51.0,8.7,0,0,100,22580,49140,1,2615,49140,0,20,49140,7,27595,49140
2026-04-09 13:50:59,17.15,44184.0,51.0,9.3,0,0,31,21456,49140,99,2615,49140,0,20,49140,10,27595,49140
2026-04-09 13:51:06,17.17,44216.0,51.0,15.5,0,0,100,22672,49140,100,2615,49140,1,20,49140,5,27595,49140
2026-04-09 13:51:12,17.16,44189.0,51.0,10.5,0,0,100,21854,49140,100,2615,49140,0,20,49140,14,27595,49140
2026-04-09 13:51:18,17.15,44183.0,51.0,13.0,0,0,100,22466,49140,84,2615,49140,0,20,49140,14,27595,49140
2026-04-09 13:51:25,17.14,44158.0,51.0,20.0,0,0,90,22468,49140,100,2615,49140,0,20,49140,3,27595,49140
2026-04-09 13:51:31,17.15,44177.0,51.0,16.5,0,0,100,23224,49140,99,2615,49140,0,20,49140,4,27595,49140
2026-04-09 13:51:38,17.15,44175.0,51.0,11.7,0,0,44,21504,49140,10,2615,49140,0,20,49140,3,5365,49140
2026-04-09 13:51:44,17.15,44161.0,51.0,9.2,0,0,100,22740,49140,99,2615,49140,0,20,49140,32,10525,49140
2026-04-09 13:51:51,17.08,43984.0,51.0,18.4,0,0,35,21794,49140,100,2615,49140,0,20,49140,40,19393,49140
2026-04-09 13:51:57,17.08,43990.0,51.0,24.3,0,0,100,22996,49140,9,2615,49140,0,20,49140,4,19393,49140
2026-04-09 13:52:04,17.1,44055.0,51.0,21.4,0,0,95,22998,49140,68,2615,49140,0,20,49140,4,19393,49140
2026-04-09 13:52:10,17.1,44047.0,51.0,18.6,0,0,100,18554,49140,100,2615,49140,0,20,49140,8,19393,49140
2026-04-09 13:52:17,17.11,44069.0,51.0,9.0,0,0,100,23226,49140,100,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:52:23,17.1,44032.0,51.0,25.3,0,0,22,21446,49140,27,2615,49140,0,20,49140,15,19393,49140
2026-04-09 13:52:29,17.09,44028.0,51.0,8.4,0,0,100,22654,49140,99,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:52:36,17.12,44092.0,51.0,18.6,0,0,100,21404,49140,100,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:52:42,17.15,44163.0,51.0,27.0,0,0,100,23796,49140,12,2615,49140,0,20,49140,16,19395,49140
2026-04-09 13:52:49,17.14,44151.0,51.0,15.4,0,0,100,21992,49140,100,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:52:55,17.15,44179.0,51.0,9.6,0,0,100,23788,49140,100,2615,49140,0,20,49140,38,19393,49140
2026-04-09 13:53:02,17.15,44174.0,51.0,10.6,0,0,100,22200,49140,62,2615,49140,0,20,49140,4,19393,49140
2026-04-09 13:53:08,17.14,44151.0,51.0,13.1,0,0,99,23400,49140,100,2615,49140,0,20,49140,37,19393,49140
2026-04-09 13:53:15,17.14,44133.0,51.0,14.2,0,0,100,22982,49140,99,2615,49140,0,20,49140,16,19395,49140
2026-04-09 13:53:21,17.14,44134.0,51.0,17.4,0,0,57,18552,49140,0,2615,49140,0,20,49140,2,19393,49140
2026-04-09 13:53:28,17.15,44175.0,51.0,26.7,0,0,100,22476,49140,70,2615,49140,0,20,49140,91,19393,49140
2026-04-09 13:53:34,17.14,44156.0,51.0,17.6,0,0,84,22478,49140,100,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:53:41,17.17,44217.0,51.0,15.4,0,0,100,21818,49140,100,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:53:47,17.19,44285.0,51.0,9.1,0,0,100,22818,49140,32,2615,49140,0,20,49140,4,19393,49140
2026-04-09 13:53:54,17.18,44241.0,51.0,8.4,0,0,100,22818,49140,100,2615,49140,0,20,49140,4,19393,49140
2026-04-09 13:54:00,17.16,44205.0,51.0,9.5,0,0,99,22440,49140,99,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:54:06,17.2,44291.0,51.0,21.4,0,0,100,23640,49140,0,2615,49140,0,20,49140,1,19393,49140
2026-04-09 13:54:13,17.16,44203.0,51.0,17.9,0,0,100,21658,49140,43,2615,49140,0,20,49140,56,19393,49140
2026-04-09 13:54:19,17.15,44178.0,51.0,8.9,0,0,52,18552,49140,100,2615,49140,0,20,49140,32,19393,49140
2026-04-09 13:54:26,17.16,44204.0,51.0,8.7,0,0,100,23158,49140,100,2615,49140,0,20,49140,63,19393,49140
2026-04-09 13:54:32,17.17,44214.0,51.0,12.6,0,0,94,23162,49140,100,2615,49140,0,20,49140,34,19393,49140
2026-04-09 13:54:39,17.17,44215.0,51.0,28.4,0,0,100,23530,49140,99,2615,49140,0,20,49140,4,19393,49140
2026-04-09 13:54:45,17.17,44213.0,51.0,19.2,0,0,100,23484,49140,0,2615,49140,0,20,49140,4,19395,49140
2026-04-09 13:54:52,17.16,44209.0,51.0,9.4,0,0,100,22456,49140,17,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:54:58,17.17,44225.0,51.0,8.9,0,0,100,22456,49140,100,2615,49140,0,20,49140,2,19395,49140
2026-04-09 13:55:05,17.16,44207.0,51.0,29.1,0,0,100,22328,49140,64,2615,49140,0,20,49140,37,19395,49140
2026-04-09 13:55:11,17.16,44200.0,51.0,17.7,0,0,100,23528,49140,0,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:55:17,17.17,44215.0,51.0,17.6,0,0,98,22404,49140,100,2615,49140,0,20,49140,65,19395,49140
2026-04-09 13:55:24,17.15,44180.0,51.0,8.4,0,0,100,23608,49140,93,2615,49140,1,20,49140,56,19393,49140
2026-04-09 13:55:30,17.15,44179.0,51.0,18.0,0,0,100,20190,49140,100,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:55:37,17.15,44165.0,51.0,8.5,0,0,84,23052,49140,99,2615,49140,0,20,49140,4,19395,49140
2026-04-09 13:55:43,17.15,44162.0,51.0,17.3,0,0,100,22604,49140,0,2615,49140,0,20,49140,4,19393,49140
2026-04-09 13:55:50,17.15,44160.0,51.0,11.1,0,0,92,18552,49140,74,2615,49140,0,20,49140,29,19395,49140
2026-04-09 13:55:56,17.15,44170.0,51.0,8.4,0,0,100,23784,49140,100,2615,49140,0,20,49140,7,19393,49140
2026-04-09 13:56:03,17.15,44166.0,51.0,16.9,0,0,20,20920,49140,33,2615,49140,0,20,49140,38,19395,49140
2026-04-09 13:56:09,17.16,44188.0,51.0,17.3,0,0,100,23148,49140,100,2615,49140,0,20,49140,57,19393,49140
2026-04-09 13:56:16,17.14,44133.0,51.0,15.8,0,0,94,23152,49140,100,2615,49140,0,20,49140,4,19395,49140
2026-04-09 13:56:22,17.15,44168.0,51.0,22.6,0,0,100,22672,49140,0,2615,49140,0,20,49140,4,19395,49140
2026-04-09 13:56:29,17.16,44203.0,51.0,18.6,0,0,81,18552,49140,100,2615,49140,0,20,49140,11,19393,49140
2026-04-09 13:56:35,17.11,44059.0,51.0,23.8,0,0,100,23538,49140,99,2615,49140,0,20,49140,7,19393,49140
2026-04-09 13:56:41,17.11,44065.0,51.0,8.8,0,0,97,23540,49140,0,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:56:48,17.11,44076.0,51.0,12.0,0,0,100,22016,49140,100,2615,49140,0,20,49140,10,19393,49140
2026-04-09 13:56:54,17.1,44034.0,51.0,13.1,0,0,36,18552,49140,37,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:57:01,17.1,44053.0,51.0,21.3,0,0,100,22402,49140,100,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:57:07,17.1,44053.0,51.0,17.7,0,0,26,21198,49140,23,2615,49140,0,20,49140,5,19393,49140
2026-04-09 13:57:14,17.12,44087.0,51.0,17.7,0,0,100,22402,49140,94,2615,49140,0,20,49140,52,19393,49140
2026-04-09 13:57:20,17.12,44104.0,51.0,16.6,0,0,100,21618,49140,100,2615,49140,0,20,49140,15,19395,49140
2026-04-09 13:57:27,17.11,44072.0,51.0,17.7,0,0,100,23366,49140,0,2615,49140,0,20,49140,3,19395,49140
2026-04-09 13:57:33,17.1,44050.0,51.0,24.9,0,0,95,18552,49140,100,2615,49140,0,20,49140,35,19395,49140
2026-04-09 13:57:40,17.13,44114.0,51.0,13.9,0,0,100,21088,49140,62,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:57:46,17.12,44105.0,51.0,20.2,0,0,100,24094,49140,1,2615,49140,0,20,49140,5,19395,49140
2026-04-09 13:57:52,17.11,44056.0,51.0,8.6,0,0,100,20908,49140,100,2615,49140,0,20,49140,49,19395,49140
2026-04-09 13:57:59,17.11,44068.0,51.0,9.1,0,0,88,18556,49140,0,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:58:05,17.12,44092.0,51.0,17.4,0,0,100,23228,49140,100,2615,49140,0,20,49140,54,19393,49140
2026-04-09 13:58:12,17.11,44069.0,51.0,29.6,0,0,100,21776,49140,64,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:58:18,17.11,44059.0,51.0,9.2,0,0,100,23552,49140,100,2615,49140,0,20,49140,14,19393,49140
2026-04-09 13:58:25,17.11,44066.0,51.0,14.3,0,0,100,22544,49140,99,2615,49140,0,20,49140,61,19395,49140
2026-04-09 13:58:31,17.15,44170.0,51.0,23.1,0,0,100,22544,49140,100,2615,49140,0,20,49140,69,19393,49140
2026-04-09 13:58:38,17.18,44259.0,51.0,26.5,0,0,100,22378,49140,99,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:58:44,17.11,44073.0,51.0,11.1,0,0,100,23578,49140,100,2615,49140,0,20,49140,3,19393,49140
2026-04-09 13:58:51,17.13,44113.0,51.0,9.1,0,0,100,23112,49140,100,2615,49140,0,20,49140,16,19395,49140
2026-04-09 13:58:57,17.11,44076.0,51.0,16.9,0,0,99,23868,49140,99,2615,49140,0,20,49140,7,19393,49140
2026-04-09 13:59:03,17.16,44186.0,51.0,18.8,0,0,100,21770,49140,2,2615,49140,0,20,49140,33,19393,49140
2026-04-09 13:59:10,17.13,44123.0,51.0,12.0,0,0,99,23312,49140,100,2615,49140,0,20,49140,19,19393,49140
2026-04-09 13:59:16,17.11,44068.0,51.0,8.6,0,0,100,21776,49140,80,2615,49140,0,20,49140,14,22243,49140
2026-04-09 13:59:23,17.1,44047.0,51.0,19.2,0,0,100,23547,49140,9,2615,49140,0,20,49140,2,22243,49140
2026-04-09 13:59:29,17.1,44052.0,51.0,8.3,0,0,91,23549,49140,100,2615,49140,0,20,49140,3,22241,49140
2026-04-09 13:59:36,17.11,44065.0,51.0,9.1,0,0,99,22411,49140,0,2615,49140,0,20,49140,28,22241,49140
2026-04-09 13:59:42,17.13,44124.0,51.0,20.3,0,0,100,18551,49140,100,2615,49140,0,20,49140,55,22241,49140
2026-04-09 13:59:49,17.13,44109.0,51.0,9.2,0,0,100,21355,49140,21,2615,49140,0,20,49140,84,22243,49140
2026-04-09 13:59:55,17.1,44045.0,51.0,27.1,0,0,100,23057,49140,78,2615,49140,0,20,49140,43,22241,49140
2026-04-09 14:00:02,17.11,44070.0,51.0,10.8,0,0,100,22391,49140,100,2615,49140,0,20,49140,3,22241,49140
2026-04-09 14:00:08,17.08,43983.0,51.0,33.9,0,0,100,22995,49140,0,2615,49140,0,20,49140,10,22241,49140
2026-04-09 14:00:14,17.08,43985.0,51.0,8.9,0,0,100,23603,49140,100,2615,49140,0,20,49140,3,22241,49140
2026-04-09 14:00:21,17.08,43980.0,51.0,17.0,0,0,89,18551,49140,53,2615,49140,0,20,49140,3,22241,49140
2026-04-09 14:00:27,17.08,43992.0,51.0,17.3,0,0,100,23131,49140,100,2615,49140,0,20,49140,3,22243,49140
2026-04-09 14:00:34,17.09,44013.0,51.0,17.7,0,0,18,21229,49140,100,2615,49140,0,20,49140,70,22241,49140
2026-04-09 14:00:40,17.09,44009.0,51.0,13.5,0,0,100,23593,49140,100,2615,49140,0,20,49140,42,22241,49140
2026-04-09 14:00:47,17.08,43997.0,51.0,12.7,0,0,100,21603,49140,99,2615,49140,0,20,49140,69,22241,49140
2026-04-09 14:00:53,17.07,43974.0,51.0,21.0,0,0,100,23349,49140,30,2615,49140,0,20,49140,4,22241,49140
2026-04-09 14:01:00,17.06,43950.0,51.0,9.4,0,0,16,21203,49140,100,2615,49140,0,20,49140,13,22241,49140
2026-04-09 14:01:06,17.07,43974.0,51.0,8.8,0,0,100,22411,49140,55,2615,49140,0,20,49140,15,22243,49140
2026-04-09 14:01:13,17.07,43969.0,51.0,9.5,0,0,18,18551,49140,32,2615,49140,0,20,49140,12,22241,49140
2026-04-09 14:01:19,17.08,43982.0,51.0,10.1,0,0,100,23415,49140,100,2615,49140,0,20,49140,2,22241,49140
2026-04-09 14:01:26,17.12,44100.0,51.0,18.4,0,0,67,18551,49140,16,2615,49140,0,20,49140,11,22241,49140
2026-04-09 14:01:32,17.16,44198.0,51.0,22.1,0,0,100,22455,49140,100,2615,49140,0,20,49140,6,22241,49140
2026-04-09 14:01:38,17.13,44127.0,51.0,22.0,0,0,85,22457,49140,54,2615,49140,0,20,49140,45,22243,49140
2026-04-09 14:01:45,17.15,44180.0,51.0,8.8,0,0,100,22439,49140,45,2615,49140,0,20,49140,52,22241,49140
2026-04-09 14:01:51,17.16,44197.0,51.0,25.3,0,0,100,23639,49140,100,2615,49140,0,20,49140,3,22241,49140
2026-04-09 14:01:58,17.15,44166.0,51.0,13.7,0,0,100,22411,49140,100,2615,49140,0,20,49140,56,22241,49140
2026-04-09 14:02:04,17.15,44167.0,51.0,23.7,0,0,100,22411,49140,100,2615,49140,0,20,49140,1,22241,49140
2026-04-09 14:02:11,17.08,43999.0,51.0,11.4,0,0,100,22947,49140,100,2615,49140,0,20,49140,45,22241,49140
2026-04-09 14:02:17,17.08,43982.0,51.0,11.1,0,0,52,21853,49140,100,2615,49140,0,20,49140,8,22243,49140
2026-04-09 14:02:24,17.09,44004.0,51.0,19.8,0,0,100,22465,49140,100,2615,49140,0,20,49140,4,22243,49140
2026-04-09 14:02:30,17.07,43977.0,51.0,19.0,0,0,100,21195,49140,92,2615,49140,0,20,49140,2,22241,49140
2026-04-09 14:02:37,17.08,43990.0,51.0,17.9,0,0,100,23547,49140,100,2615,49140,0,20,49140,4,22245,49140
2026-04-09 14:02:43,17.08,44000.0,51.0,17.4,0,0,100,22163,49140,100,2615,49140,0,20,49140,3,22243,49140
2026-04-09 14:02:49,17.09,44015.0,51.0,19.0,0,0,100,22787,49140,45,2615,49140,0,20,49140,13,22243,49140
2026-04-09 14:02:56,17.08,43997.0,51.0,15.2,0,0,100,22063,49140,100,2615,49140,0,20,49140,15,22245,49140
2026-04-09 14:03:02,17.1,44032.0,51.0,10.8,0,0,100,22676,49140,86,2615,49140,0,20,49140,66,22243,49140
2026-04-09 14:03:09,17.1,44055.0,51.0,10.9,0,0,100,22126,49140,0,2615,49140,0,20,49140,35,22243,49140
2026-04-09 14:03:15,17.11,44066.0,51.0,10.6,0,0,100,22744,49140,100,2615,49140,0,20,49140,35,22243,49140
2026-04-09 14:03:22,17.09,44027.0,51.0,24.7,0,0,85,18556,49140,99,2615,49140,0,20,49140,58,22243,49140
2026-04-09 14:03:28,17.15,44176.0,51.0,11.5,0,0,100,23924,49140,0,2615,49140,0,20,49140,27,22245,49140
2026-04-09 14:03:35,17.25,44432.0,51.0,23.8,0,0,100,22734,49140,99,2615,49140,0,20,49140,4,22243,49140
2026-04-09 14:03:41,17.3,44560.0,51.0,20.3,0,0,100,22734,49140,100,2615,49140,0,20,49140,23,22245,49140
2026-04-09 14:03:48,17.32,44607.0,51.0,13.0,0,0,99,22458,49140,0,2615,49140,0,20,49140,20,22243,49140
2026-04-09 14:03:54,17.31,44585.0,51.0,27.4,0,0,25,20550,49140,89,2615,49140,0,20,49140,16,22243,49140
2026-04-09 14:04:01,17.35,44676.0,51.0,23.1,0,0,100,24016,49140,100,2615,49140,0,20,49140,3,22243,49140
2026-04-09 14:04:07,17.34,44667.0,51.0,11.7,0,0,99,22722,49140,71,2615,49140,0,20,49140,4,22243,49140
2026-04-09 14:04:13,17.42,44876.0,51.0,15.0,0,0,51,18556,49140,100,2615,49140,0,20,49140,3,22243,49140
2026-04-09 14:04:20,17.41,44851.0,51.0,12.7,0,0,100,24026,49140,99,2615,49140,0,20,49140,4,22243,49140
2026-04-09 14:04:26,17.32,44597.0,51.0,15.6,0,0,100,22236,49140,0,2615,49140,0,20,49140,3,22243,49140
2026-04-09 14:04:33,17.32,44610.0,51.0,20.0,0,0,50,18556,49140,49,2615,49140,0,20,49140,4,22245,49140
2026-04-09 14:04:39,17.35,44699.0,51.0,9.9,0,0,100,23258,49140,0,2615,49140,0,20,49140,28,22245,49140
2026-04-09 14:04:46,17.36,44700.0,51.0,18.9,0,0,100,20704,49140,100,2615,49140,0,20,49140,4,22245,49140
2026-04-09 14:04:52,17.33,44643.0,51.0,21.7,0,0,100,22460,49140,100,2615,49140,0,20,49140,4,22243,49140
2026-04-09 14:04:59,17.33,44644.0,51.0,20.3,0,0,100,22460,49140,88,2615,49140,0,20,49140,3,22245,49140
2026-04-09 14:05:05,17.35,44684.0,51.0,20.7,0,0,100,23076,49140,100,2615,49140,0,20,49140,3,22245,49140
2026-04-09 14:05:12,17.34,44660.0,51.0,9.9,0,0,22,21068,49140,96,2615,49140,0,20,49140,10,22243,49140
2026-04-09 14:05:18,17.38,44760.0,51.0,18.4,0,0,100,23360,49140,0,2615,49140,0,20,49140,3,22245,49140
2026-04-09 14:05:25,17.39,44797.0,51.0,14.4,0,0,29,20248,49140,0,2615,49140,0,20,49140,15,22243,49140
2026-04-09 14:05:31,17.38,44753.0,51.0,8.4,0,0,53,18556,49140,100,2615,49140,0,20,49140,1,22245,49140
2026-04-09 14:05:37,17.4,44804.0,51.0,22.9,0,0,100,22880,49140,100,2615,49140,0,20,49140,16,22245,49140
2026-04-09 14:05:44,17.37,44744.0,51.0,18.0,0,0,87,18556,49140,100,2615,49140,0,20,49140,15,22243,49140
2026-04-09 14:05:50,17.39,44778.0,51.0,27.7,0,0,100,23878,49140,100,2615,49140,0,20,49140,2,22245,49140
2026-04-09 14:05:57,17.39,44790.0,51.0,23.4,0,0,100,22920,49140,53,2615,49140,0,20,49140,54,22243,49140
2026-04-09 14:06:03,17.38,44776.0,51.0,9.0,0,0,100,22524,49140,0,2615,49140,0,20,49140,49,22245,49140
2026-04-09 14:06:10,17.38,44765.0,51.0,18.4,0,0,100,22528,49140,100,2615,49140,0,20,49140,37,22243,49140
2026-04-09 14:06:16,17.39,44794.0,51.0,11.8,0,0,100,23812,49140,98,2615,49140,0,20,49140,40,22243,49140
2026-04-09 14:06:23,17.39,44782.0,51.0,13.0,0,0,100,21932,49140,100,2615,49140,0,20,49140,82,22243,49140
2026-04-09 14:06:29,17.38,44760.0,51.0,26.8,0,0,67,18552,49140,99,2615,49140,0,20,49140,29,22243,49140
2026-04-09 14:06:36,17.4,44804.0,51.0,26.8,0,0,100,22520,49140,0,2615,49140,0,20,49140,49,22243,49140
2026-04-09 14:06:42,17.41,44848.0,51.0,23.6,0,0,91,18552,49140,53,2615,49140,0,20,49140,69,22243,49140
2026-04-09 14:06:49,16.76,43160.0,51.0,18.7,0,0,13,3524,49140,100,2615,49140,0,20,49140,41,22243,49140
2026-04-09 14:06:55,16.75,43146.0,51.0,12.5,0,0,30,3525,49140,100,2615,49140,0,20,49140,77,22245,49140
2026-04-09 14:07:01,16.75,43144.0,51.0,8.8,0,0,49,3525,49140,0,2615,49140,0,20,49140,3,25369,49140
2026-04-09 14:07:08,16.76,43175.0,51.0,10.2,0,0,18,3525,49140,99,2615,49140,0,20,49140,3,25367,49140
2026-04-09 14:07:14,16.76,43170.0,51.0,16.7,0,0,27,3525,49140,100,2615,49140,0,20,49140,2,25367,49140
2026-04-09 14:07:21,16.75,43151.0,51.0,25.4,0,0,26,3524,49140,100,2615,49140,0,20,49140,4,25367,49140
2026-04-09 14:07:27,16.76,43164.0,51.0,14.9,0,0,48,3525,49140,100,2615,49140,0,20,49140,42,25367,49140
2026-04-09 14:07:34,16.75,43132.0,51.0,17.0,0,0,51,3525,49140,0,2615,49140,0,20,49140,15,25367,49140
2026-04-09 14:07:40,16.74,43118.0,51.0,8.4,0,0,25,3525,49140,100,2615,49140,0,20,49140,2,25367,49140
2026-04-09 14:07:47,16.76,43165.0,51.0,7.7,0,0,26,3525,49140,41,2615,49140,0,20,49140,7,25369,49140
